,words,cluster_value,closeness_score,sentiment_coeff,sentiment
0,slavaukraini,-1,26.910835742470613,-26.910835742470613,negative
1,ukraine,-1,22.07685641547269,-22.07685641547269,negative
2,putin,-1,22.720519548465223,-22.720519548465223,negative
3,ukrainian,1,16.07624430380106,16.07624430380106,positive
4,russia,-1,18.842255357625938,-18.842255357625938,negative
5,russian,1,21.64967401305387,21.64967401305387,positive
6,people,-1,26.432142507991127,-26.432142507991127,negative
7,standwithukraine,-1,23.69415535325636,-23.69415535325636,negative
8,"""",-1,20.00820036387652,-20.00820036387652,negative
9,war,-1,20.610946037468064,-20.610946037468064,negative
10,amp,-1,16.537114347269455,-16.537114347269455,negative
11,world,-1,26.737075292853312,-26.737075292853312,negative
12,support,-1,18.17863251554736,-18.17863251554736,negative
13,go,-1,15.99971368942169,-15.99971368942169,negative
14,thank,-1,21.275977701542047,-21.275977701542047,negative
15,get,-1,17.571360541767078,-17.571360541767078,negative
16,need,-1,16.238989363873934,-16.238989363873934,negative
17,know,1,19.254522270124102,19.254522270124102,positive
18,one,1,16.95827085289682,16.95827085289682,positive
19,see,-1,16.794267300045345,-16.794267300045345,negative
20,think,-1,18.4115618272199,-18.4115618272199,negative
21,help,-1,15.91978204173632,-15.91978204173632,negative
22,fight,-1,18.27881237375021,-18.27881237375021,negative
23,say,1,17.993069918175014,17.993069918175014,positive
24,make,-1,18.98482239947964,-18.98482239947964,negative
25,stop,-1,20.872701370832477,-20.872701370832477,negative
26,please,-1,22.351008207015912,-22.351008207015912,negative
27,news,0,8.276378202691609,0.0,neutral
28,country,-1,16.82933255025403,-16.82933255025403,negative
29,stand,-1,21.24246955026628,-21.24246955026628,negative
30,time,1,21.233907756090844,21.233907756090844,positive
31,like,-1,16.277870330504964,-16.277870330504964,negative
32,kyiv,1,21.29338693571581,21.29338693571581,positive
33,love,-1,29.31417949255314,-29.31417949255314,negative
34,want,1,24.21366061341094,24.21366061341094,positive
35,u,-1,27.63497639979345,-27.63497639979345,negative
36,please_come,0,14.765321254712523,0.0,neutral
37,give,1,21.997754649077063,21.997754649077063,positive
38,ukrainerussiawar,-1,20.6544269800516,-20.6544269800516,negative
39,let,1,19.353815344386724,19.353815344386724,positive
40,hope,1,16.103610680295166,16.103610680295166,positive
41,today,1,22.689804611462844,22.689804611462844,positive
42,good,1,16.05685397425894,16.05685397425894,positive
43,take,1,20.031966110017187,20.031966110017187,positive
44,day,-1,18.57525892937644,-18.57525892937644,negative
45,come,1,15.873728362570676,15.873728362570676,positive
46,thank_speak,0,16.3771919443757,0.0,neutral
47,read_update,0,12.338771227429406,0.0,neutral
48,stopputinnow,-1,28.472038970239197,-28.472038970239197,negative
49,would,1,16.060800723099412,16.060800723099412,positive
50,right,-1,18.89837797047107,-18.89837797047107,negative
51,even,1,16.281565480022994,16.281565480022994,positive
52,nato,-1,20.227319365966405,-20.227319365966405,negative
53,must,1,26.95661408728459,26.95661408728459,positive
54,never,1,18.92573114969653,18.92573114969653,positive
55,hero,-1,17.51582409346299,-17.51582409346299,negative
56,putinwarcriminal,-1,25.379880365946963,-25.379880365946963,negative
57,tv,1,18.758802098678864,18.758802098678864,positive
58,brave,-1,28.84007398731045,-28.84007398731045,negative
59,still,-1,23.59068209181671,-23.59068209181671,negative
60,show,1,18.115065752986627,18.115065752986627,positive
61,fuck,1,15.810819928419798,15.810819928419798,positive
62,istandwithukraine,-1,24.973297580707037,-24.973297580707037,negative
63,man,-1,26.72747680285109,-26.72747680285109,negative
64,many,-1,26.51642228195102,-26.51642228195102,negative
65,send,1,19.25201555208672,19.25201555208672,positive
66,keep,-1,23.345080160088315,-23.345080160088315,negative
67,watch,-1,17.75403178825666,-17.75403178825666,negative
68,standingwithukraine,-1,20.28828456858933,-20.28828456858933,negative
69,stay_safe,-1,28.97582006102398,-28.97582006102398,negative
70,well,-1,20.056598359081928,-20.056598359081928,negative
71,may,1,17.23425481975697,17.23425481975697,positive
72,friend,-1,21.875940680055404,-21.875940680055404,negative
73,use,1,16.685460250552307,16.685460250552307,positive
74,way,1,21.182546865723182,21.182546865723182,positive
75,look,-1,28.42284698464284,-28.42284698464284,negative
76,peace,-1,22.46092171410558,-22.46092171410558,negative
77,pray,-1,16.031605983886404,-16.031605983886404,negative
78,could,-1,17.70787022002799,-17.70787022002799,negative
79,stay_strong,-1,29.49064321207181,-29.49064321207181,negative
80,start,1,26.16262658550532,26.16262658550532,positive
81,also,1,28.839241419972083,28.839241419972083,positive
82,th,1,18.805984229713843,18.805984229713843,positive
83,president,1,18.54614044297893,18.54614044297893,positive
84,kharkiv,-1,17.84659333613059,-17.84659333613059,negative
85,glorytoukraine,-1,16.48068955196747,-16.48068955196747,negative
86,unity,0,12.134170453383954,0.0,neutral
87,force,1,20.167644463557703,20.167644463557703,positive
88,live,-1,19.59586177034846,-19.59586177034846,negative
89,really,-1,21.655085262189413,-21.655085262189413,negative
90,soldier,-1,19.628533088640623,-19.628533088640623,negative
91,call,-1,16.918385004151276,-16.918385004151276,negative
92,city,-1,17.869154893595677,-17.869154893595677,negative
93,great,1,20.021766087900502,20.021766087900502,positive
94,back,-1,21.64754741247097,-21.64754741247097,negative
95,work,1,16.23893142834057,16.23893142834057,positive
96,stopputin,-1,27.07025165962076,-27.07025165962076,negative
97,guy,1,19.73644341995105,19.73644341995105,positive
98,life,1,20.143294092711525,20.143294092711525,positive
99,eu,1,16.54101998631743,16.54101998631743,positive
100,try,-1,19.702107401344435,-19.702107401344435,negative
101,much,-1,16.713082671959587,-16.713082671959587,negative
102,child,-1,15.794300702150805,-15.794300702150805,negative
103,johnsonout_bring,0,16.31080913329992,0.0,neutral
104,read,-1,27.077662843116237,-27.077662843116237,negative
105,government_national,0,7.482269042433887,0.0,neutral
106,beautiful,1,17.368780355440276,17.368780355440276,positive
107,freedom,-1,24.37538676595058,-24.37538676595058,negative
108,video,1,21.769588533808367,21.769588533808367,positive
109,tell,-1,18.779548411220038,-18.779548411220038,negative
110,kill,1,26.829213074704715,26.829213074704715,positive
111,civilian,1,16.21604110392306,16.21604110392306,positive
112,uk,-1,17.864482121662313,-17.864482121662313,negative
113,thing,1,18.756195424264828,18.756195424264828,positive
114,scherba,-1,25.373294987627258,-25.373294987627258,negative
115,bomb,-1,16.18095965903948,-16.18095965903948,negative
116,win,-1,19.308792912430867,-19.308792912430867,negative
117,russian_soldier,1,20.22827348719881,20.22827348719881,positive
118,happen,-1,17.916408127111765,-17.916408127111765,negative
119,zelensky,1,16.686666607524344,16.686666607524344,positive
120,every,-1,27.57359609779111,-27.57359609779111,negative
121,stop_war,0,10.94228055008364,0.0,neutral
122,end,-1,19.682874192848413,-19.682874192848413,negative
123,attack,-1,15.820497995410252,-15.820497995410252,negative
124,always,-1,20.432362694420952,-20.432362694420952,negative
125,stoprussia,-1,21.604795775432056,-21.604795775432056,negative
126,invasion,1,23.16648419686239,23.16648419686239,positive
127,family,-1,23.76909259986283,-23.76909259986283,negative
128,leader,-1,23.726149650680934,-23.726149650680934,negative
129,yes,-1,19.280613523342865,-19.280613523342865,negative
130,destroy,-1,19.6688760115986,-19.6688760115986,negative
131,tonight,1,21.49379806349189,21.49379806349189,positive
132,sanction,-1,26.57174242977525,-26.57174242977525,negative
133,ukrainerussianwar,1,18.11044116454974,18.11044116454974,positive
134,word,-1,19.86877681112973,-19.86877681112973,negative
135,new,1,25.931402813646116,25.931402813646116,positive
136,proud,-1,26.742652539938604,-26.742652539938604,negative
137,hear,-1,21.48466018443356,-21.48466018443356,negative
138,leave,-1,16.166616777220913,-16.166616777220913,negative
139,lose,-1,21.57172147622469,-21.57172147622469,negative
140,amaze,1,19.67179176000735,19.67179176000735,positive
141,everyone,1,25.77832516792708,25.77832516792708,positive
142,via,1,15.613859474571592,15.613859474571592,positive
143,true,-1,16.6452738851825,-16.6452738851825,negative
144,europe,-1,21.30892947939922,-21.30892947939922,negative
145,stopwarinukraine,-1,28.80712120704423,-28.80712120704423,negative
146,already,-1,15.810873520453022,-15.810873520453022,negative
147,stoprussia_stopputin,0,10.114094473265991,0.0,neutral
148,continue,-1,18.873262666993515,-18.873262666993515,negative
149,government,1,26.84412302038431,26.84412302038431,positive
150,best,1,19.40329726183488,19.40329726183488,positive
151,another,-1,18.69424401860801,-18.69424401860801,negative
152,talk,1,21.04020873619844,21.04020873619844,positive
153,ukraine_relevant,0,13.938215101287856,0.0,neutral
154,free,1,18.44716989222006,18.44716989222006,positive
155,heart,-1,20.072114965681404,-20.072114965681404,negative
156,conscience_germany,0,8.647857673783694,0.0,neutral
157,report,1,24.9483356958184,24.9483356958184,positive
158,break,-1,18.90811472421692,-18.90811472421692,negative
159,army,-1,24.0674600170411,-24.0674600170411,negative
160,slavaukra_ni,-1,19.280698523614102,-19.280698523614102,negative
161,zelenskyy,-1,23.13990231179486,-23.13990231179486,negative
162,donate,1,26.623620940084752,26.623620940084752,positive
163,follow,-1,26.84022188693949,-26.84022188693949,negative
164,find,1,19.772967983999067,19.772967983999067,positive
165,mean,-1,26.772313068780143,-26.772313068780143,negative
166,put,1,27.232454072295443,27.232454072295443,positive
167,woman,-1,19.550795954106263,-19.550795954106263,negative
168,hello_dear,0,13.12131817154595,0.0,neutral
169,ask,1,20.96664945709154,20.96664945709154,positive
170,tweet,1,19.85297444057673,19.85297444057673,positive
171,safe,-1,28.56908223209904,-28.56908223209904,negative
172,look_like,1,26.73971107623105,26.73971107623105,positive
173,better,-1,17.69575954257366,-17.69575954257366,negative
174,together,-1,25.70387742273785,-25.70387742273785,negative
175,god,-1,18.677112902517425,-18.677112902517425,negative
176,save,1,26.49549435555032,26.49549435555032,positive
177,believe,-1,23.75210284287085,-23.75210284287085,negative
178,something,-1,23.27566748018396,-23.27566748018396,negative
179,ukriane,1,22.10252063616951,22.10252063616951,positive
180,blog_kiev,0,14.553534158385304,0.0,neutral
181,first,1,27.295342536880288,27.295342536880288,positive
182,remember,1,20.123088824444935,20.123088824444935,positive
183,strong,-1,19.144011414273805,-19.144011414273805,negative
184,feel,-1,28.45894557660926,-28.45894557660926,negative
185,military,1,20.588201175695204,20.588201175695204,positive
186,westandwithukraine,-1,20.440068847288607,-20.440068847288607,negative
187,nation,1,16.446127119213585,16.446127119213585,positive
188,god_bless,1,21.152147025275603,21.152147025275603,positive
189,two,1,23.657763766050763,23.657763766050763,positive
190,speak,-1,26.439922904217013,-26.439922904217013,negative
191,citizen,-1,24.393824795753872,-24.393824795753872,negative
192,putinisawarcriminal,-1,20.606151820927057,-20.606151820927057,negative
193,home,1,16.420544888365843,16.420544888365843,positive
194,nftcommunity,0,13.138164783717205,0.0,neutral
195,long,-1,16.423333829255885,-16.423333829255885,negative
196,kid,1,25.199420665978234,25.199420665978234,positive
197,seem,1,20.815138336888637,20.815138336888637,positive
198,do,1,20.13528024946229,20.13528024946229,positive
199,putinswar,-1,23.74463634455074,-23.74463634455074,negative
200,putinwarcriminal_nft,0,13.749866298049168,0.0,neutral
201,year,1,17.07705830068319,17.07705830068319,positive
202,face,1,16.463718517799254,16.463718517799254,positive
203,poland,-1,16.909237173897925,-16.909237173897925,negative
204,fuckputin,-1,19.134669721730678,-19.134669721730678,negative
205,understand,-1,17.69177200651741,-17.69177200651741,negative
206,unite,-1,20.56650653566357,-20.56650653566357,negative
207,fckptn,1,19.580723194119283,19.580723194119283,positive
208,nothing,1,21.429384365489494,21.429384365489494,positive
209,join,1,22.106460685251,22.106460685251,positive
210,ever,1,21.55943183084469,21.55943183084469,positive
211,little,1,22.343389831837207,22.343389831837207,positive
212,die,1,16.777046373530208,16.777046373530208,positive
213,hey,1,21.752040130524914,21.752040130524914,positive
214,weapon,1,21.80830234486473,21.80830234486473,positive
215,lot,1,22.036547441328786,22.036547441328786,positive
216,real,-1,22.577981657283456,-22.577981657283456,negative
217,defend,-1,18.809964078411294,-18.809964078411294,negative
218,moment,1,26.508918993357685,26.508918993357685,positive
219,help_resettle,0,15.619735763841009,0.0,neutral
220,call_everyone,0,14.419034674226353,0.0,neutral
221,hold,1,27.445086503797363,27.445086503797363,positive
222,rebuild_great,0,14.46786323927069,0.0,neutral
223,slavaukraine,-1,16.715796412361193,-16.715796412361193,negative
224,part,-1,23.11691843657136,-23.11691843657136,negative
225,soon,-1,27.34130893550824,-27.34130893550824,negative
226,bring,1,19.39647264924795,19.39647264924795,positive
227,turn,1,26.66300582021596,26.66300582021596,positive
228,wait,1,18.350554577170573,18.350554577170573,positive
229,tank,-1,18.97622048026389,-18.97622048026389,negative
230,country_let,0,15.54016141560272,0.0,neutral
231,protest,1,17.249432695543945,17.249432695543945,positive
232,next,1,26.214467636641768,26.214467636641768,positive
233,sure,1,17.81803199586925,17.81803199586925,positive
234,action,1,16.358577104235938,16.358577104235938,positive
235,absolutely,-1,28.097576552940204,-28.097576552940204,negative
236,big,1,20.49542745611744,20.49542745611744,positive
237,wish,-1,25.12178347442822,-25.12178347442822,negative
238,shame,-1,27.327470061096548,-27.327470061096548,negative
239,pay,1,18.95912387830349,18.95912387830349,positive
240,sorry,-1,26.62566061868968,-26.62566061868968,negative
241,power,-1,15.73398940426285,-15.73398940426285,negative
242,dear,1,19.13203013723481,19.13203013723481,positive
243,stay,-1,29.186210398534463,-29.186210398534463,negative
244,mother,-1,17.207429599267947,-17.207429599267947,negative
245,post,1,18.78251012395396,18.78251012395396,positive
246,morning,1,18.335040784759112,18.335040784759112,positive
247,fckputin,1,18.95629913026208,18.95629913026208,positive
248,protect,1,22.35215777587716,22.35215777587716,positive
249,lie,-1,16.648038554762092,-16.648038554762092,negative
250,anyone,1,22.539033902411184,22.539033902411184,positive
251,canada,1,23.05493711153948,23.05493711153948,positive
252,full,-1,16.129340268800327,-16.129340268800327,negative
253,"merkel_""",0,12.249878329112242,0.0,neutral
254,"mummy_""",0,12.88954128227415,0.0,neutral
255,state,1,27.974825915635872,27.974825915635872,positive
256,putin_invite,0,11.890496269704908,0.0,neutral
257,care,-1,26.70268037744407,-26.70268037744407,negative
258,courage,-1,17.06895348499889,-17.06895348499889,negative
259,side,1,20.601795828515577,20.601795828515577,positive
260,listen,-1,16.690610744636977,-16.690610744636977,negative
261,everything,1,15.92550281080377,15.92550281080377,positive
262,ukranian,-1,20.90998702054348,-20.90998702054348,negative
263,putler,-1,16.608553932399932,-16.608553932399932,negative
264,shoot,1,18.185541081868507,18.185541081868507,positive
265,west,1,19.150750930768776,19.150750930768776,positive
266,russianukrainianwar,-1,25.345015859210832,-25.345015859210832,negative
267,without,1,27.20073017694086,27.20073017694086,positive
268,evil,-1,22.6992420383035,-22.6992420383035,negative
269,anything,-1,23.890696611286742,-23.890696611286742,negative
270,move,1,22.66081607485417,22.66081607485417,positive
271,share,-1,16.450116949643196,-16.450116949643196,negative
272,arm_force,-1,14.565843232982193,-14.565843232982193,negative
273,buy,-1,21.515347185252708,-21.515347185252708,negative
274,point,-1,18.333219052526463,-18.333219052526463,negative
275,message,1,17.44327353735588,17.44327353735588,positive
276,history,-1,25.29409724998232,-25.29409724998232,negative
277,nobel_peace,-1,7.904622630138718,-7.904622630138718,negative
278,deserve,-1,16.841761110559137,-16.841761110559137,negative
279,respect,1,22.06815979477313,22.06815979477313,positive
280,american,1,27.00851578335583,27.00851578335583,positive
281,slaughter_ukraine,0,11.150553011892658,0.0,neutral
282,yesterday,1,16.201896722431115,16.201896722431115,positive
283,cannot,-1,24.77519478365328,-24.77519478365328,negative
284,bravery,-1,27.18948283062082,-27.18948283062082,negative
285,someone,-1,28.497414752306707,-28.497414752306707,negative
286,democracy,-1,26.558439200155973,-26.558439200155973,negative
287,check,1,26.362599119677903,26.362599119677903,positive
288,ronald_reagan,0,9.681848959404618,0.0,neutral
289,prize_vladimir,0,8.433502724325209,0.0,neutral
290,week,-1,17.29468603062142,-17.29468603062142,negative
291,ukrainewar,-1,17.714141776102032,-17.714141776102032,negative
292,hit,1,29.1877063187788,29.1877063187788,positive
293,propaganda,-1,18.180398513349168,-18.180398513349168,negative
294,war_crime,1,26.735764430688175,26.735764430688175,positive
295,cut_deathbyathousendcuts,0,15.344263938747716,0.0,neutral
296,death_thousend,0,18.12310113897458,0.0,neutral
297,standwithukriane,1,16.575597992826722,16.575597992826722,positive
298,fire,-1,18.95699813912176,-18.95699813912176,negative
299,invade,1,19.955625945165814,19.955625945165814,positive
300,around,-1,16.12234837968686,-16.12234837968686,negative
301,plan,1,18.734168465806192,18.734168465806192,positive
302,ru,-1,24.849458733302843,-24.849458733302843,negative
303,angela_merkel,0,13.009275155823216,0.0,neutral
304,humanity,-1,28.113969884569546,-28.113969884569546,negative
305,glory_ukraine,-1,21.073238077866897,-21.073238077866897,negative
306,putinhitler,-1,22.859156595164944,-22.859156595164944,negative
307,next_blow,0,17.984165974628347,0.0,neutral
308,kiev,-1,16.882186790932085,-16.882186790932085,negative
309,become,1,27.89995916319661,27.89995916319661,positive
310,money,1,27.301449960501785,27.301449960501785,positive
311,zelenskiy_invite,0,9.6342336161841,0.0,neutral
312,head,1,24.39730191857183,24.39730191857183,positive
313,maybe,-1,23.87440323337552,-23.87440323337552,negative
314,putinwarcriminal_stoprussia,-1,15.88590652653977,-15.88590652653977,negative
315,thread,1,15.965790245951666,15.965790245951666,positive
316,run,-1,16.38790777930727,-16.38790777930727,negative
317,imagine,1,27.233725824633183,27.233725824633183,positive
318,grow_resistance,0,17.29912758990076,0.0,neutral
319,meet,1,18.52037369079193,18.52037369079193,positive
320,flag,1,27.81402451386229,27.81402451386229,positive
321,play,1,24.14058173227661,24.14058173227661,positive
322,un,-1,18.440131704839025,-18.440131704839025,negative
323,well_do,1,16.761064311243153,16.761064311243153,positive
324,freeukraine,-1,24.687977032178797,-24.687977032178797,negative
325,oh,1,20.635468818344822,20.635468818344822,positive
326,name,1,19.623432058065426,19.623432058065426,positive
327,agree,1,16.87150826434861,16.87150826434861,positive
328,shell,1,20.884718389611063,20.884718389611063,positive
329,belarus,1,27.459992371735268,27.459992371735268,positive
330,night,1,16.373815308783364,16.373815308783364,positive
331,brave_people,1,16.115867296878076,16.115867296878076,positive
332,visit,-1,23.265107845570824,-23.265107845570824,negative
333,russian_military,1,20.57932339653078,20.57932339653078,positive
334,picture,1,23.282380117571087,23.282380117571087,positive
335,yet,1,16.049389889902614,16.049389889902614,positive
336,slava_ukraini,1,23.9956971742448,23.9956971742448,positive
337,prayer,-1,20.079084378456173,-20.079084378456173,negative
338,photo,1,21.8496120151385,21.8496120151385,positive
339,since,1,16.763688932151013,16.763688932151013,positive
340,invader,1,26.95883093668801,26.95883093668801,positive
341,cry,1,18.95877453060417,18.95877453060417,positive
342,hell,-1,19.4290950052594,-19.4290950052594,negative
343,resister_let,0,17.828650616072835,0.0,neutral
344,kherson,1,16.744085518653108,16.744085518653108,positive
345,whole,-1,18.476463436036948,-18.476463436036948,negative
346,death,1,18.04580581078977,18.04580581078977,positive
347,russian_invasion,1,20.979817174765795,20.979817174765795,positive
348,supply,-1,24.37481498111734,-24.37481498111734,negative
349,good_morning,-1,28.25560272549299,-28.25560272549299,negative
350,solidarity,1,19.11353522635804,19.11353522635804,positive
351,european,1,17.707223716593216,17.707223716593216,positive
352,build,1,21.7017716996726,21.7017716996726,positive
353,block,-1,20.03730505077745,-20.03730505077745,negative
354,sad,-1,17.12850799847089,-17.12850799847089,negative
355,welcome,1,21.65675928560802,21.65675928560802,positive
356,anonymous,1,17.869378731407284,17.869378731407284,positive
357,resistance,1,20.35242057281605,20.35242057281605,positive
358,war_criminal,1,20.114061966143453,20.114061966143453,positive
359,act,-1,15.89183113229429,-15.89183113229429,negative
360,last,1,18.9812683923592,18.9812683923592,positive
361,dead,1,23.502173462890084,23.502173462890084,positive
362,putinwarcrimes,1,23.97243111636055,23.97243111636055,positive
363,russian_army,1,21.22343673016768,21.22343673016768,positive
364,wonder,1,16.95515083399222,16.95515083399222,positive
365,human,1,16.126633664425235,16.126633664425235,positive
366,forget,-1,22.97605149106545,-22.97605149106545,negative
367,include,1,18.45273776260682,18.45273776260682,positive
368,america,1,20.782193507889243,20.782193507889243,positive
369,account,1,22.632988587446267,22.632988587446267,positive
370,ban,1,21.18005622781363,21.18005622781363,positive
371,news_trust,0,12.456749042567564,0.0,neutral
372,noflyzoneoverukraine,-1,24.73880948388612,-24.73880948388612,negative
373,speech,-1,20.328036010269702,-20.328036010269702,negative
374,ok,-1,21.08796290823052,-21.08796290823052,negative
375,exactly,-1,23.85005552361036,-23.85005552361036,negative
376,incredible,-1,23.586770755455355,-23.586770755455355,negative
377,fall,1,17.575575504278074,17.575575504278074,positive
378,march,1,22.637607513111583,22.637607513111583,positive
379,game,1,25.16281713710308,25.16281713710308,positive
380,sign,1,26.91172730938576,26.91172730938576,positive
381,truth,-1,29.138705150917403,-29.138705150917403,negative
382,usa,1,21.37196582316642,21.37196582316642,positive
383,nazi,1,24.850478334101886,24.850478334101886,positive
384,spirit,-1,18.19662660127457,-18.19662660127457,negative
385,lead,1,26.71838338891388,26.71838338891388,positive
386,refugee,1,19.489007945754395,19.489007945754395,positive
387,st,1,25.680008902511428,25.680008902511428,positive
388,eu_nato,-1,14.498329226079058,-14.498329226079058,negative
389,whole_world,-1,19.87050911598654,-19.87050911598654,negative
390,twitter,-1,15.765851837292416,-15.765851837292416,negative
391,wrong,-1,18.157562329340152,-18.157562329340152,negative
392,place,1,21.667769517591317,21.667769517591317,positive
393,accept_ukraine,-1,10.612005995535856,-10.612005995535856,negative
394,troop,1,20.418275511258265,20.418275511258265,positive
395,provide,1,23.060045436149306,23.060045436149306,positive
396,member,1,16.72796807050281,16.72796807050281,positive
397,russia_save,-1,8.253353743159868,-8.253353743159868,negative
398,old,1,21.961063132899746,21.961063132899746,positive
399,company,1,23.37270173041585,23.37270173041585,positive
400,change,-1,19.391117166450748,-19.391117166450748,negative
401,tear,-1,27.362370619330004,-27.362370619330004,negative
402,team,1,17.072547456960898,17.072547456960898,positive
403,number,-1,21.95743104944908,-21.95743104944908,negative
404,burn,-1,18.235954701260805,-18.235954701260805,negative
405,arm,-1,17.908952779167763,-17.908952779167763,negative
406,georgia,-1,28.30976343888103,-28.30976343888103,negative
407,hard,-1,21.380240772146557,-21.380240772146557,negative
408,enough,1,16.52668362930029,16.52668362930029,positive
409,donation,1,21.699084930447288,21.699084930447288,positive
410,write,-1,15.911122639689324,-15.911122639689324,negative
411,worry,1,21.758255930454123,21.758255930454123,positive
412,men,-1,16.66834641144891,-16.66834641144891,negative
413,ukraineunderatta,1,25.31934845018148,25.31934845018148,positive
414,president_zelensky,1,20.416372618203297,20.416372618203297,positive
415,sleep,-1,16.480231363350686,-16.480231363350686,negative
416,update,1,26.73937220673181,26.73937220673181,positive
417,russianarmy,-1,19.78194534505295,-19.78194534505295,negative
418,mr_president,-1,21.49632690415789,-21.49632690415789,negative
419,image,-1,18.15804977740393,-18.15804977740393,negative
420,important,-1,23.30542164970228,-23.30542164970228,negative
421,hand,-1,22.95318627526728,-22.95318627526728,negative
422,begin,-1,16.26134584383101,-16.26134584383101,negative
423,dog,1,21.825346314881383,21.825346314881383,positive
424,powerful,-1,24.30797774441009,-24.30797774441009,negative
425,might,-1,19.866221543444208,-19.866221543444208,negative
426,far,-1,25.958868139727304,-25.958868139727304,negative
427,capture,-1,22.04258462995823,-22.04258462995823,negative
428,nice,1,16.30320553803342,16.30320553803342,positive
429,bless,-1,23.85476112422013,-23.85476112422013,negative
430,defeat,-1,25.028887004008983,-25.028887004008983,negative
431,million,1,22.87405441674681,22.87405441674681,positive
432,morawiecki_awaken,-1,9.733950787602485,-9.733950787602485,negative
433,russian_troop,1,25.53055758435472,25.53055758435472,positive
434,story,-1,23.235725973025875,-23.235725973025875,negative
435,close,-1,22.56684002764308,-22.56684002764308,negative
436,ukraineinvasion,1,28.320700883812357,28.320700883812357,positive
437,bite,1,20.6654058307514,20.6654058307514,positive
438,history_come,-1,10.2940266220727,-10.2940266220727,negative
439,visit_blog,0,11.495614627699986,0.0,neutral
440,polish_prime,-1,9.799466298661772,-9.799466298661772,negative
441,awesome,-1,25.26625280921353,-25.26625280921353,negative
442,kind,-1,25.44380773401128,-25.44380773401128,negative
443,bear,1,21.41214385538818,21.41214385538818,positive
444,full_circle,-1,9.740007659161815,-9.740007659161815,negative
445,minister_mateusz,-1,8.25211159772,-8.25211159772,negative
446,hate,-1,29.244773402420307,-29.244773402420307,negative
447,moscow,1,22.51480597551295,22.51480597551295,positive
448,almost,1,22.3165446013059,22.3165446013059,positive
449,house,-1,16.14062646177218,-16.14062646177218,negative
450,alone,-1,18.00926177681103,-18.00926177681103,negative
451,open,1,29.21817773769805,29.21817773769805,positive
452,probably,-1,15.41812591378911,-15.41812591378911,negative
453,learn,-1,18.28243637903341,-18.28243637903341,negative
454,russiaukraine,-1,16.057422337924244,-16.057422337924244,negative
455,population_invite,0,20.726361657296447,0.0,neutral
456,wake,-1,21.465405853090235,-21.465405853090235,negative
457,dictator,1,19.265441986028826,19.265441986028826,positive
458,another_failure,0,22.55524936482649,0.0,neutral
459,person,1,20.787466580596632,20.787466580596632,positive
460,wow,-1,21.98937616135444,-21.98937616135444,negative
461,rise,1,23.53660834810581,23.53660834810581,positive
462,heartbreaking,-1,26.63837870671737,-26.63837870671737,negative
463,order,1,23.160173117677157,23.160173117677157,positive
464,gerhard_schroeder,0,15.337373227933991,0.0,neutral
465,enemy,-1,24.889227480358088,-24.889227480358088,negative
466,ukraina,-1,16.81862164416951,-16.81862164416951,negative
467,cause,1,22.49581161023887,22.49581161023887,positive
468,battle,-1,24.56291243973988,-24.56291243973988,negative
469,fly,1,18.25820170547248,18.25820170547248,positive
470,fear,1,27.02604255748561,27.02604255748561,positive
471,fund,1,27.08515378005627,27.08515378005627,positive
472,prague,1,26.83382140813552,26.83382140813552,positive
473,song,-1,21.00927778741456,-21.00927778741456,negative
474,western,1,17.953199762528357,17.953199762528357,positive
475,happy,-1,20.8381363459604,-20.8381363459604,negative
476,hetbo,-1,9.585781265229926,-9.585781265229926,negative
477,step,1,26.513867801363087,26.513867801363087,positive
478,nowar,-1,19.95361533589357,-19.95361533589357,negative
479,sell,1,29.48263907478916,29.48263907478916,positive
480,least,1,24.09255305840688,24.09255305840688,positive
481,let_grow,0,11.474316281584755,0.0,neutral
482,surrender,-1,19.75570751121439,-19.75570751121439,negative
483,saw,1,15.868336862955308,15.868336862955308,positive
484,germany,1,17.838755351440504,17.838755351440504,positive
485,action_ukrainestands,-1,8.58723510685072,-8.58723510685072,negative
486,actually,-1,17.91862060332842,-17.91862060332842,negative
487,brother,1,17.492613464152015,17.492613464152015,positive
488,ukraine_arrest,-1,7.4238539646598225,-7.4238539646598225,negative
489,world_depend,-1,7.7411465237466865,-7.7411465237466865,negative
490,light,1,20.345676290105256,20.345676290105256,positive
491,small,1,17.395997345014962,17.395997345014962,positive
492,inspire,-1,25.239938637109493,-25.239938637109493,negative
493,choose,-1,18.36627073509692,-18.36627073509692,negative
494,fight_freedom,-1,17.81837382233966,-17.81837382233966,negative
495,fly_zone,-1,20.622218873034942,-20.622218873034942,negative
496,resister_follow,0,13.699789400787102,0.0,neutral
497,every_day,1,21.324553282742723,21.324553282742723,positive
498,ally,1,26.312773315981374,26.312773315981374,positive
499,around_world,-1,20.433039040101573,-20.433039040101573,negative
500,bad,1,20.713169582814476,20.713169582814476,positive
501,damn,1,21.9883835125426,21.9883835125426,positive
502,en,1,22.732866624400607,22.732866624400607,positive
503,prayforukraine,-1,16.49854848343634,-16.49854848343634,negative
504,finally,1,16.589948318186913,16.589948318186913,positive
505,idea,-1,22.77709986510633,-22.77709986510633,negative
506,kremlin,1,24.880967268153167,24.880967268153167,positive
507,hopefully,1,25.862899637428534,25.862899637428534,positive
508,boycott,1,18.608489758896305,18.608489758896305,positive
